# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-24 18:03:06 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536118 NB CHICAGO RIVER AT GRAND AVENUE AT CHICAGO, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536118
#    DD parameter statistic   Description
#    01   00065     00003     Gage height, feet (Mean)
#    02   00055     00003     Stream velocity, feet per second (Mean)
#    03   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00065_00003	01_00065_00003_cd	02_00055_00003	02_00055_00003_cd	03_00060_00003	03_00060_00003_cd
USGS	05536118	2012-04-11	-1.85	A				
USGS	05536118	2012-04-12	-1.79	A				
USGS	05536118	2012-04-13	-1.73	A				
USGS	05536118	2012-04-14	-1.92	A				
USGS	05536118	2012-04-15	-2.12	A				
USGS	05536118	2012-04-16	-2.27	A				
USGS	05536118	2012-04-17	-1.67	A				
USGS	05536118	2012-04-18	-1.69	A				
USGS	05536118	2012-04-19	-1.82	A				
USGS	05536118	2012-04-20	-1.80	A				
USGS	05536118	2012-04-21	-1.87	A				
USGS	05536118	2012-04-22	-1.70	A				
USGS	05536118	2012-04-23	-1.78	A				
USGS	05536118	2012-04-24	-1.78	A				
USGS	05536118	2012-04-25	-1.83	A				
USGS	05536118	2012-04-26	-1.86	A				
USGS	05536118	2012-04-27	-1.85	A				
USGS	05536118	2012-04-28	-2.12	A				
USGS	05536118	2012-04-29	-2.01	A				
USGS	05536118	2012-04-30	-2.01	A				
USGS	05536118	2012-05-01	-1.81	A				
USGS	05536118	2012-05-02	-2.12	A				
USGS	05536118	2012-05-03	-2.04	A				
USGS	05536118	2012-05-04	-2.81	A				
USGS	05536118	2012-05-05	-2.13	A				
USGS	05536118	2012-05-06	-2.23	A				
USGS	05536118	2012-05-07	-2.52	A				
USGS	05536118	2012-05-08	-1.74	A				
USGS	05536118	2012-05-09	-1.81	A				
USGS	05536118	2012-05-10	-1.85	A				
USGS	05536118	2012-05-11	-1.90	A				
USGS	05536118	2012-05-12	-2.04	A				
USGS	05536118	2012-05-13	-1.74	A				
USGS	05536118	2012-05-14	-1.78	A				
USGS	05536118	2012-05-15	-1.81	A				
USGS	05536118	2012-05-16	-1.87	A				
USGS	05536118	2012-05-17	-1.85	A				
USGS	05536118	2012-05-18	-1.92	A				
USGS	05536118	2012-05-19	-1.81	A				
USGS	05536118	2012-05-20	-1.95	A				
USGS	05536118	2012-05-21	-2.07	A				
USGS	05536118	2012-05-22	-2.03	A				
USGS	05536118	2012-05-23	-2.15	A				
USGS	05536118	2012-05-24	-1.94	A	0.049	P		
USGS	05536118	2012-05-25	-1.90	A	0.049	P		
USGS	05536118	2012-05-26	-1.96	A	0.049	P		
USGS	05536118	2012-05-27	-1.96	A	0.049	P		
USGS	05536118	2012-05-28	-1.97	A	0.049	P		
USGS	05536118	2012-05-29	-2.01	A	0.049	P		
USGS	05536118	2012-05-30	-2.12	A	0.049	P		
USGS	05536118	2012-05-31	-2.18	A	0.049	P		
USGS	05536118	2012-06-01	-2.10	A	0.049	P		
USGS	05536118	2012-06-02	-2.06	A	0.049	P		
USGS	05536118	2012-06-03	-1.66	A	0.049	P		
USGS	05536118	2012-06-04	-1.81	A	0.049	P		
USGS	05536118	2012-06-05	-1.93	A	0.049	P		
USGS	05536118	2012-06-06	-2.00	A	0.049	P		
USGS	05536118	2012-06-07	-1.79	A	0.049	P		
USGS	05536118	2012-06-08	-1.79	A	0.049	P		
USGS	05536118	2012-06-09	-1.90	A	0.049	P		
USGS	05536118	2012-06-10	-1.65	A	0.049	P		
USGS	05536118	2012-06-11	-1.91	A	0.049	P		
USGS	05536118	2012-06-12	-2.12	A	0.049	P		
USGS	05536118	2012-06-13	-1.94	A	0.049	P		
USGS	05536118	2012-06-14	-2.57	A	0.049	P		
USGS	05536118	2012-06-15	-2.19	A	0.049	P		
USGS	05536118	2012-06-16	-2.01	A	0.049	P		
USGS	05536118	2012-06-17	-1.94	A	0.049	P		
USGS	05536118	2012-06-18	-1.75	A	0.049	P		
USGS	05536118	2012-06-19	-1.87	A	0.049	P		
USGS	05536118	2012-06-20	-1.85	A	0.049	P		
USGS	05536118	2012-06-21	-2.21	A	0.049	P		
USGS	05536118	2012-06-22	-2.08	A	0.049	P		
USGS	05536118	2012-06-23	-1.80	A	0.049	P		
USGS	05536118	2012-06-24	-2.03	A	0.049	P		
USGS	05536118	2012-06-25	-1.89	A	0.049	P		
USGS	05536118	2012-06-26	-1.88	A	0.049	P		
USGS	05536118	2012-06-27	-1.81	A	0.049	P		
USGS	05536118	2012-06-28	-1.69	A	0.049	P		
USGS	05536118	2012-06-29	-1.90	A	0.049	P		
USGS	05536118	2012-06-30	-2.00	A	0.049	P		
USGS	05536118	2012-07-01	-2.01	A	0.049	P		
USGS	05536118	2012-07-02	-1.96	A	0.049	P		
USGS	05536118	2012-07-03	-1.81	A	0.049	P		
USGS	05536118	2012-07-04	-1.90	A	0.049	P		
USGS	05536118	2012-07-05	-1.72	A	0.049	P		
USGS	05536118	2012-07-06	-1.91	A	0.049	P		
USGS	05536118	2012-07-07	-2.10	A	0.049	P		
USGS	05536118	2012-07-08	-2.03	A	0.049	P		
USGS	05536118	2012-07-09	-1.82	A	0.049	P		
USGS	05536118	2012-07-10	-2.10	A	0.049	P		
USGS	05536118	2012-07-11	-1.92	A	0.049	P		
USGS	05536118	2012-07-12	-1.82	A	0.049	P		
USGS	05536118	2012-07-13	-1.87	A	0.049	P		
USGS	05536118	2012-07-14	-1.86	A	0.049	P		
USGS	05536118	2012-07-15	-1.73	A	0.049	P		
USGS	05536118	2012-07-16	-1.70	A	0.049	P		
USGS	05536118	2012-07-17	-1.84	A	0.049	P		
USGS	05536118	2012-07-18	-1.92	A	0.049	P		
USGS	05536118	2012-07-19	-1.97	A	0.049	P		
USGS	05536118	2012-07-20	-1.91	A	0.049	P		
USGS	05536118	2012-07-21	-1.79	A	0.049	P		
USGS	05536118	2012-07-22	-2.08	A	0.049	P		
USGS	05536118	2012-07-23	-1.85	A	0.049	P		
USGS	05536118	2012-07-24	-2.04	A	0.049	P		
USGS	05536118	2012-07-25	-2.13	A	0.049	P		
USGS	05536118	2012-07-26	-2.37	A	0.049	P		
USGS	05536118	2012-07-27	-1.83	A				
USGS	05536118	2012-07-28	-2.11	A				
USGS	05536118	2012-07-29	-1.93	A				
USGS	05536118	2012-07-30	-1.83	A				
USGS	05536118	2012-07-31	-1.90	A				
USGS	05536118	2012-08-01	-1.99	A				
USGS	05536118	2012-08-02	-1.81	A				
USGS	05536118	2012-08-03	-1.94	A				
USGS	05536118	2012-08-04	-1.99	A				
USGS	05536118	2012-08-05	-2.08	A				
USGS	05536118	2012-08-06	-1.85	A				
USGS	05536118	2012-08-07	-1.70	A				
USGS	05536118	2012-08-08	-1.93	A				
USGS	05536118	2012-08-09	-2.17	A				
USGS	05536118	2012-08-10	-2.18	A				
USGS	05536118	2012-08-11	-1.88	A				
USGS	05536118	2012-08-12	-2.06	A				
USGS	05536118	2012-08-13	-2.22	A				
USGS	05536118	2012-08-14	-1.86	A				
USGS	05536118	2012-08-15	-2.08	A				
USGS	05536118	2012-08-16	-2.27	A				
USGS	05536118	2012-08-17	-1.96	A				
USGS	05536118	2012-08-18	-2.12	A				
USGS	05536118	2012-08-19	-1.84	A				
USGS	05536118	2012-08-20	-1.83	A				
USGS	05536118	2012-08-21	-1.96	A				
USGS	05536118	2012-08-22	-1.99	A				
USGS	05536118	2012-08-23	-1.96	A				
USGS	05536118	2012-08-24	-1.81	A				
USGS	05536118	2012-08-25	-1.98	A				
USGS	05536118	2012-08-26	-1.62	A				
USGS	05536118	2012-08-27	-1.71	A				
USGS	05536118	2012-08-28	-1.97	A				
USGS	05536118	2012-08-29	-1.97	A				
USGS	05536118	2012-08-30	-1.96	A				
USGS	05536118	2012-08-31	-2.20	A				
USGS	05536118	2012-09-01	-2.26	A				
USGS	05536118	2012-09-02	-2.00	A				
USGS	05536118	2012-09-03	-1.97	A				
USGS	05536118	2012-09-04	-1.81	A				
USGS	05536118	2012-09-05	-2.31	A				
USGS	05536118	2012-09-06	-1.69	A				
USGS	05536118	2012-09-07	-2.48	A				
USGS	05536118	2012-09-08	-1.87	A				
USGS	05536118	2012-09-09	-2.04	A				
USGS	05536118	2012-09-10	-1.89	A				
USGS	05536118	2012-09-11	-1.95	A				
USGS	05536118	2012-09-12	-2.03	A				
USGS	05536118	2012-09-13	-1.87	A				
USGS	05536118	2012-09-14	-1.94	A				
USGS	05536118	2012-09-15	-1.96	A				
USGS	05536118	2012-09-16	-1.93	A				
USGS	05536118	2012-09-17	-2.12	A				
USGS	05536118	2012-09-18	-1.89	A				
USGS	05536118	2012-09-19	-2.18	A				
USGS	05536118	2012-09-20	-2.15	A				
USGS	05536118	2012-09-21	-2.13	A				
USGS	05536118	2012-09-22	-2.18	A				
USGS	05536118	2012-09-23	-2.01	A				
USGS	05536118	2012-09-24	-2.27	A				
USGS	05536118	2012-09-25	-2.17	A				
USGS	05536118	2012-09-26	-2.09	A				
USGS	05536118	2012-09-27	-2.13	A				
USGS	05536118	2012-09-28	-2.15	A				
USGS	05536118	2012-09-29	-2.24	A				
USGS	05536118	2012-09-30	-2.26	A				
USGS	05536118	2012-10-01	-2.26	A				
USGS	05536118	2012-10-02	-2.06	A	-0.460	P		
USGS	05536118	2012-10-03	-2.06	A				
USGS	05536118	2012-10-04	-2.23	A				
USGS	05536118	2012-10-05	-2.30	A				
USGS	05536118	2012-10-06	-2.25	A				
USGS	05536118	2012-10-07	-2.21	A				
USGS	05536118	2012-10-08	-2.38	A				
USGS	05536118	2012-10-09	-2.63	A				
USGS	05536118	2012-10-10	-2.53	A				
USGS	05536118	2012-10-11	-2.65	A				
USGS	05536118	2012-10-12	-2.53	A				
USGS	05536118	2012-10-13	-2.52	A				
USGS	05536118	2012-10-14	-2.38	A				
USGS	05536118	2012-10-15	-2.19	A				
USGS	05536118	2012-10-16	-2.46	A				
USGS	05536118	2012-10-17	-2.25	A				
USGS	05536118	2012-10-18	-2.24	A				
USGS	05536118	2012-10-19	-2.27	A				
USGS	05536118	2012-10-20	-2.50	A				
USGS	05536118	2012-10-21	-2.41	A				
USGS	05536118	2012-10-22	-2.10	A				
USGS	05536118	2012-10-23	-2.43	A				
USGS	05536118	2012-10-24	-1.97	A				
USGS	05536118	2012-10-25	-2.07	A				
USGS	05536118	2012-10-26	-1.95	A				
USGS	05536118	2012-10-27	-2.38	A				
USGS	05536118	2012-10-28	-2.48	A	-1.465	P		
USGS	05536118	2012-10-29	-2.45	A				
USGS	05536118	2012-10-30	-2.49	A				
USGS	05536118	2012-10-31	-2.33	A	-0.561	P		
USGS	05536118	2012-11-01	-2.30	A				
USGS	05536118	2012-11-02	-2.41	A	-1.296	P		
USGS	05536118	2012-11-03	-2.22	A				
USGS	05536118	2012-11-04	-2.26	A				
USGS	05536118	2012-11-05	-2.29	A				
USGS	05536118	2012-11-06	-2.29	A	-1.255	P		
USGS	05536118	2012-11-07	-2.26	A				
USGS	05536118	2012-11-08	-2.21	A				
USGS	05536118	2012-11-09	-2.41	A	-0.815	P		
USGS	05536118	2012-11-10	-2.10	A				
USGS	05536118	2012-11-11	-2.27	A				
USGS	05536118	2012-11-12	-2.34	A				
USGS	05536118	2012-11-13	-2.51	A				
USGS	05536118	2012-11-14	-2.25	A	-0.972	P		
USGS	05536118	2012-11-15	-2.41	A	-0.663	P		
USGS	05536118	2012-11-16	-2.41	A				
USGS	05536118	2012-11-17	-2.55	A	-0.931	P		
USGS	05536118	2012-11-18	-2.56	A				
USGS	05536118	2012-11-19	-2.56	A	-0.730	P		
USGS	05536118	2012-11-20	-2.49	A	-0.731	P		
USGS	05536118	2012-11-21	-2.50	A	-1.486	P		
USGS	05536118	2012-11-22	-2.62	A				
USGS	05536118	2012-11-23	-2.63	A				
USGS	05536118	2012-11-24	-2.69	A				
USGS	05536118	2012-11-25	-2.87	A				
USGS	05536118	2012-11-26	-2.63	A	-0.541	P		
USGS	05536118	2012-11-27	-2.46	A				
USGS	05536118	2012-11-28	-2.40	A	-0.591	P		
USGS	05536118	2012-11-29	-2.25	A	-1.013	P		
USGS	05536118	2012-11-30	-2.57	A				
USGS	05536118	2012-12-01	-2.39	A				
USGS	05536118	2012-12-02	-2.45	A				
USGS	05536118	2012-12-03	-2.21	A				
USGS	05536118	2012-12-04	-2.52	A	-0.940	P		
USGS	05536118	2012-12-05	-2.73	A				
USGS	05536118	2012-12-06	-2.50	A				
USGS	05536118	2012-12-07	-2.57	A				
USGS	05536118	2012-12-08	-2.40	A				
USGS	05536118	2012-12-09	-2.32	A				
USGS	05536118	2012-12-10	-2.52	A				
USGS	05536118	2012-12-11	-2.47	A				
USGS	05536118	2012-12-12	-2.64	A	-1.006	P		
USGS	05536118	2012-12-13	-2.72	A				
USGS	05536118	2012-12-14	-2.70	A				
USGS	05536118	2012-12-15	-2.81	A				
USGS	05536118	2012-12-16	-2.27	A				
USGS	05536118	2012-12-17	-2.33	A				
USGS	05536118	2012-12-18	-2.46	A				
USGS	05536118	2012-12-19	-2.45	A				
USGS	05536118	2012-12-20	-2.49	A				
USGS	05536118	2012-12-21	-2.62	A				
USGS	05536118	2012-12-22	-2.11	A				
USGS	05536118	2012-12-23	-2.24	A				
USGS	05536118	2012-12-24	-2.64	A				
USGS	05536118	2012-12-25	-2.61	A				
USGS	05536118	2012-12-26	-2.46	A				
USGS	05536118	2012-12-27	-2.49	A				
USGS	05536118	2012-12-28	-2.71	A				
USGS	05536118	2012-12-29	-2.60	A				
USGS	05536118	2012-12-30	-2.53	A				
USGS	05536118	2012-12-31	-2.82	A				
USGS	05536118	2013-01-01	-2.90	A				
USGS	05536118	2013-01-02	-2.95	A				
USGS	05536118	2013-01-03	-3.01	A				
USGS	05536118	2013-01-04	-2.94	A				
USGS	05536118	2013-01-05	-2.59	A				
USGS	05536118	2013-01-06	-2.47	A				
USGS	05536118	2013-01-07	-2.45	A				
USGS	05536118	2013-01-08	-2.91	A				
USGS	05536118	2013-01-09	-2.93	A				
USGS	05536118	2013-01-10	-2.85	A				
USGS	05536118	2013-01-11	-2.44	A				
USGS	05536118	2013-01-12	-2.69	A				
USGS	05536118	2013-01-13	-2.63	A				
USGS	05536118	2013-01-14						
USGS	05536118	2013-01-15	-2.75	A				
USGS	05536118	2013-01-16	-2.74	A				
USGS	05536118	2013-01-17	-2.99	A				
USGS	05536118	2013-01-18	-2.98	A				
USGS	05536118	2013-01-19	-2.69	A				
USGS	05536118	2013-01-20	-2.91	A				
USGS	05536118	2013-01-21	-2.97	A				
USGS	05536118	2013-01-22	-3.00	A	-1.420	P		
USGS	05536118	2013-01-23	-2.89	A				
USGS	05536118	2013-01-24	-2.92	A	-0.929	P		
USGS	05536118	2013-01-25	-2.74	A				
USGS	05536118	2013-01-26	-2.96	A	-1.307	P		
USGS	05536118	2013-01-27	-2.67	A				
USGS	05536118	2013-01-28	-2.63	A				
USGS	05536118	2013-01-29	-2.79	A				
USGS	05536118	2013-01-30	-2.78	A				
USGS	05536118	2013-01-31	-2.41	A				
USGS	05536118	2013-02-01	-2.75	A				
USGS	05536118	2013-02-02	-2.72	A				
USGS	05536118	2013-02-03	-2.98	A				
USGS	05536118	2013-02-04						
USGS	05536118	2013-02-05						
USGS	05536118	2013-02-06	-2.79	A				
USGS	05536118	2013-02-07	-2.61	A				
USGS	05536118	2013-02-08	-2.47	A				
USGS	05536118	2013-02-09	-2.70	A				
USGS	05536118	2013-02-10	-2.55	A				
USGS	05536118	2013-02-11	-2.37	A				
USGS	05536118	2013-02-12	-2.93	A				
USGS	05536118	2013-02-13	-2.77	A				
USGS	05536118	2013-02-14	-2.83	A				
USGS	05536118	2013-02-15	-2.90	A				
USGS	05536118	2013-02-16	-2.78	A				
USGS	05536118	2013-02-17	-2.67	A				
USGS	05536118	2013-02-18	-2.85	A				
USGS	05536118	2013-02-19	-2.82	A				
USGS	05536118	2013-02-20	-2.92	A				
USGS	05536118	2013-02-21						
USGS	05536118	2013-02-22						
USGS	05536118	2013-02-23	-3.11	A				
USGS	05536118	2013-02-24	-2.70	A				
USGS	05536118	2013-02-25	-2.45	A				
USGS	05536118	2013-02-26	-2.68	A				
USGS	05536118	2013-02-27	-2.23	A				
USGS	05536118	2013-02-28	-2.33	A				
USGS	05536118	2013-03-01	-2.36	A				
USGS	05536118	2013-03-02	-2.37	A				
USGS	05536118	2013-03-03	-2.62	A				
USGS	05536118	2013-03-04	-2.42	A				
USGS	05536118	2013-03-05	-2.56	A				
USGS	05536118	2013-03-06						
USGS	05536118	2013-03-07						
USGS	05536118	2013-03-08	-2.52	A				
USGS	05536118	2013-03-09	-3.11	A				
USGS	05536118	2013-03-10						
USGS	05536118	2013-03-11						
USGS	05536118	2013-03-12	-2.71	A				
USGS	05536118	2013-03-13	-2.75	A				
USGS	05536118	2013-03-14	-2.58	A				
USGS	05536118	2013-03-15	-2.69	A				
USGS	05536118	2013-03-16	-2.76	A				
USGS	05536118	2013-03-17	-2.45	A				
USGS	05536118	2013-03-18	-2.25	A				
USGS	05536118	2013-03-19	-2.77	A				
USGS	05536118	2013-03-20	-3.13	A				
USGS	05536118	2013-03-21	-2.83	A				
USGS	05536118	2013-03-22	-2.77	A				
USGS	05536118	2013-03-23	-2.91	A				
USGS	05536118	2013-03-24	-2.69	A				
USGS	05536118	2013-03-25	-2.41	A				
USGS	05536118	2013-03-26	-2.23	A				
USGS	05536118	2013-03-27	-2.46	A				
USGS	05536118	2013-03-28	-2.67	A				
USGS	05536118	2013-03-29	-2.56	A				
USGS	05536118	2013-03-30	-2.40	A				
USGS	05536118	2013-03-31	-2.85	A				
USGS	05536118	2013-04-01	-2.56	A				
USGS	05536118	2013-04-02	-2.73	A				
USGS	05536118	2013-04-03	-2.90	A				
USGS	05536118	2013-04-04	-2.75	A				
USGS	05536118	2013-04-05	-2.78	A				
USGS	05536118	2013-04-06	-2.49	A				
USGS	05536118	2013-04-07	-2.62	A				
USGS	05536118	2013-04-08	-2.54	A				
USGS	05536118	2013-04-09	-2.61	A				
USGS	05536118	2013-04-10	-2.78	A				
USGS	05536118	2013-04-11	-2.61	A				
USGS	05536118	2013-04-12	-2.39	A				
USGS	05536118	2013-04-13	-2.65	A				
USGS	05536118	2013-04-14	-2.56	A				
USGS	05536118	2013-04-15	-2.74	A				
USGS	05536118	2013-04-16	-2.59	A				
USGS	05536118	2013-04-17	-2.38	A				
USGS	05536118	2013-04-18	0.92	A				
USGS	05536118	2013-04-19	1.09	A				
USGS	05536118	2013-04-20	-1.20	A				
USGS	05536118	2013-04-21	-2.67	A				
USGS	05536118	2013-04-22	-2.93	A				
USGS	05536118	2013-04-23	-3.03	A				
USGS	05536118	2013-04-24	-2.52	A				
USGS	05536118	2013-04-25	-2.23	A				
USGS	05536118	2013-04-26	-2.72	A				
USGS	05536118	2013-04-27	-2.15	A				
USGS	05536118	2013-04-28	-2.39	A				
USGS	05536118	2013-04-29	-2.28	A				
USGS	05536118	2013-04-30	-2.21	A				
USGS	05536118	2013-05-01	-2.22	A				
USGS	05536118	2013-05-02	-2.30	A				
USGS	05536118	2013-05-03	-2.42	A				
USGS	05536118	2013-05-04	-2.48	A				
USGS	05536118	2013-05-05	-2.50	A				
USGS	05536118	2013-05-06	-2.56	A				
USGS	05536118	2013-05-07	-2.31	A	-1.214	P		
USGS	05536118	2013-05-08	-2.31	A				
USGS	05536118	2013-05-09	-3.03	A				
USGS	05536118	2013-05-10	-2.34	A				
USGS	05536118	2013-05-11	-1.99	A				
USGS	05536118	2013-05-12	-2.32	A				
USGS	05536118	2013-05-13	-2.34	A				
USGS	05536118	2013-05-14	-2.05	A				
USGS	05536118	2013-05-15	-2.23	A				
USGS	05536118	2013-05-16	-2.40	A				
USGS	05536118	2013-05-17	-2.15	A				
USGS	05536118	2013-05-18	-2.57	A				
USGS	05536118	2013-05-19	-2.39	A				
USGS	05536118	2013-05-20	-2.34	A				
USGS	05536118	2013-05-21	-2.70	A				
USGS	05536118	2013-05-22	-2.61	A				
USGS	05536118	2013-05-23	-2.38	A				
USGS	05536118	2013-05-24	-1.87	A				
USGS	05536118	2013-05-25	-2.47	A				
USGS	05536118	2013-05-26	-2.72	A				
USGS	05536118	2013-05-27	-2.91	A				
USGS	05536118	2013-05-28	-2.69	A				
USGS	05536118	2013-05-29	-2.52	A				
USGS	05536118	2013-05-30	-2.39	A				
USGS	05536118	2013-05-31	-3.05	A				
USGS	05536118	2013-06-01	-2.66	A				
USGS	05536118	2013-06-02	-2.25	A				
USGS	05536118	2013-06-03	-1.85	A				
USGS	05536118	2013-06-04	-2.09	A				
USGS	05536118	2013-06-05	-2.13	A				
USGS	05536118	2013-06-06	-2.54	A				
USGS	05536118	2013-06-07	-2.04	A				
USGS	05536118	2013-06-08	-2.18	A				
USGS	05536118	2013-06-09	-2.04	A				
USGS	05536118	2013-06-10	-1.94	A				
USGS	05536118	2013-06-11	-2.35	A				
USGS	05536118	2013-06-12	-3.00	A				
USGS	05536118	2013-06-13	-2.75	A				
USGS	05536118	2013-06-14	-1.93	A				
USGS	05536118	2013-06-15	-2.48	A				
USGS	05536118	2013-06-16	-2.53	A				
USGS	05536118	2013-06-17	-2.20	A				
USGS	05536118	2013-06-18	-2.22	A				
USGS	05536118	2013-06-19	-1.99	A				
USGS	05536118	2013-06-20	-2.48	A				
USGS	05536118	2013-06-21	-2.44	A				
USGS	05536118	2013-06-22	-2.30	A				
USGS	05536118	2013-06-23	-2.26	A				
USGS	05536118	2013-06-24	-2.71	A				
USGS	05536118	2013-06-25	-2.66	A				
USGS	05536118	2013-06-26	-2.59	A				
USGS	05536118	2013-06-27	-2.13	A				
USGS	05536118	2013-06-28	-2.08	A				
USGS	05536118	2013-06-29	-2.04	A				
USGS	05536118	2013-06-30	-2.01	A				
USGS	05536118	2013-07-01	-2.01	A				
USGS	05536118	2013-07-02	-2.35	A				
USGS	05536118	2013-07-03	-2.12	A				
USGS	05536118	2013-07-04	-1.90	A				
USGS	05536118	2013-07-05	-2.28	A				
USGS	05536118	2013-07-06	-2.48	A				
USGS	05536118	2013-07-07	-2.27	A				
USGS	05536118	2013-07-08	-1.98	A				
USGS	05536118	2013-07-09	-2.83	A				
USGS	05536118	2013-07-10	-2.25	A				
USGS	05536118	2013-07-11	-2.38	A				
USGS	05536118	2013-07-12	-2.33	A				
USGS	05536118	2013-07-13	-2.07	A				
USGS	05536118	2013-07-14	-2.03	A				
USGS	05536118	2013-07-15	-2.13	A	-0.938	P		
USGS	05536118	2013-07-16	-2.11	A				
USGS	05536118	2013-07-17	-2.02	A	-0.570	P		
USGS	05536118	2013-07-18	-1.99	A				
USGS	05536118	2013-07-19	-2.25	A				
USGS	05536118	2013-07-20	-2.62	A				
USGS	05536118	2013-07-21	-2.04	A				
USGS	05536118	2013-07-22	-2.23	A				
USGS	05536118	2013-07-23	-2.33	A				
USGS	05536118	2013-07-24	-2.07	A				
USGS	05536118	2013-07-25	-2.01	A				
USGS	05536118	2013-07-26	-2.19	A				
USGS	05536118	2013-07-27	-2.27	A				
USGS	05536118	2013-07-28	-1.97	A				
USGS	05536118	2013-07-29	-2.11	A				
USGS	05536118	2013-07-30	-2.09	A				
USGS	05536118	2013-07-31	-2.02	A				
USGS	05536118	2013-08-01	-2.19	A				
USGS	05536118	2013-08-02	-2.24	A				
USGS	05536118	2013-08-03	-2.47	A				
USGS	05536118	2013-08-04	-1.99	A				
USGS	05536118	2013-08-05	-2.19	A				
USGS	05536118	2013-08-06	-2.15	A				
USGS	05536118	2013-08-07	-2.15	A				
USGS	05536118	2013-08-08	-2.19	A				
USGS	05536118	2013-08-09	-1.96	A				
USGS	05536118	2013-08-10	-2.09	A				
USGS	05536118	2013-08-11	-2.15	A				
USGS	05536118	2013-08-12	-2.05	A				
USGS	05536118	2013-08-13	-2.17	A				
USGS	05536118	2013-08-14	-2.34	A				
USGS	05536118	2013-08-15	-2.14	A				
USGS	05536118	2013-08-16	-2.07	A				
USGS	05536118	2013-08-17	-2.02	A				
USGS	05536118	2013-08-18	-2.45	A				
USGS	05536118	2013-08-19	-2.26	A				
USGS	05536118	2013-08-20	-2.10	A				
USGS	05536118	2013-08-21	-2.10	A				
USGS	05536118	2013-08-22	-2.34	A				
USGS	05536118	2013-08-23	-2.16	A				
USGS	05536118	2013-08-24	-2.35	A				
USGS	05536118	2013-08-25	-2.32	A				
USGS	05536118	2013-08-26	-2.26	A				
USGS	05536118	2013-08-27	-2.08	A				
USGS	05536118	2013-08-28	-2.29	A				
USGS	05536118	2013-08-29	-2.08	A				
USGS	05536118	2013-08-30	-2.40	A				
USGS	05536118	2013-08-31	-2.30	A				
USGS	05536118	2013-09-01	-2.04	A				
USGS	05536118	2013-09-02	-2.20	A				
USGS	05536118	2013-09-03	-2.23	A				
USGS	05536118	2013-09-04	-2.14	A				
USGS	05536118	2013-09-05	-1.99	A				
USGS	05536118	2013-09-06	-1.95	A				
USGS	05536118	2013-09-07	-2.23	A				
USGS	05536118	2013-09-08	-2.21	A				
USGS	05536118	2013-09-09	-2.18	A				
USGS	05536118	2013-09-10	-2.23	A				
USGS	05536118	2013-09-11	-2.23	A				
USGS	05536118	2013-09-12	-2.17	A				
USGS	05536118	2013-09-13	-2.16	A	-1.372	P		
USGS	05536118	2013-09-14	-2.19	A				
USGS	05536118	2013-09-15	-2.54	A				
USGS	05536118	2013-09-16	-2.16	A				
USGS	05536118	2013-09-17	-1.93	A				
USGS	05536118	2013-09-18	-1.80	A				
USGS	05536118	2013-09-19	-2.44	A				
USGS	05536118	2013-09-20	-3.41	A				
USGS	05536118	2013-09-21	-2.07	A				
USGS	05536118	2013-09-22	-1.89	A				
USGS	05536118	2013-09-23	-2.03	A				
USGS	05536118	2013-09-24	-2.40	A				
USGS	05536118	2013-09-25	-2.29	A	-1.165	P		
USGS	05536118	2013-09-26	-2.03	A	-0.736	P		
USGS	05536118	2013-09-27	-2.01	A				
USGS	05536118	2013-09-28	-2.46	A				
USGS	05536118	2013-09-29	-2.19	A				
USGS	05536118	2013-09-30	-2.06	A				
USGS	05536118	2013-10-01	-2.25	A				
USGS	05536118	2013-10-02	-2.43	A				
USGS	05536118	2013-10-03	-2.30	A				
USGS	05536118	2013-10-04	-2.05	A				
USGS	05536118	2013-10-05	-2.33	A				
USGS	05536118	2013-10-06	-2.54	A				
USGS	05536118	2013-10-07	-2.26	A				
USGS	05536118	2013-10-08	-2.09	A				
USGS	05536118	2013-10-09	-2.17	A				
USGS	05536118	2013-10-10	-2.35	A				
USGS	05536118	2013-10-11	-1.93	A				
USGS	05536118	2013-10-12	-2.20	A				
USGS	05536118	2013-10-13	-1.92	A				
USGS	05536118	2013-10-14	-1.99	A				
USGS	05536118	2013-10-15	-2.07	A				
USGS	05536118	2013-10-16	-2.33	A				
USGS	05536118	2013-10-17	-2.40	A				
USGS	05536118	2013-10-18	-2.07	A				
USGS	05536118	2013-10-19	-1.98	A				
USGS	05536118	2013-10-20	-2.12	A				
USGS	05536118	2013-10-21	-2.43	A				
USGS	05536118	2013-10-22	-2.18	A				
